Unnamed: 0,Unnamed: 0.1,doi,name,description,url
590,590,10.1016/j.jcis.2020.06.091,Defect-rich honeycomb-like nickel cobalt sulfides on graphene through rapid microwave-induced synthesis for ultrahigh rate supercapacitors,"Nickel cobalt sulfides (NCS) are regarded as potential energy storage materials due to the versatile valent states and rich electrochemical activity, but their sluggish synthesis process and inferior ",https://sci-hub.ru/downloads/2020-06-29//bb/10.1016@j.jcis.2020.06.091.pdf
591,591,10.1016/j.jcis.2017.11.067,Hierarchical NiCo2O4 nanosheets grown on hollow carbon microspheres composites for advanced lithium-ion half and full batteries,Hierarchical ultrathin NiCo2O4 nanosheeets grown on uniform hollow carbon microspheres (HC@NiCo2O4) are designed and fabricated by a solvothermal reaction f,https://zero.sci-hub.ru/6593/32a625083a89755baf083e7db86f48dc/wang2018.pdf
592,592,10.1039/d1dt03949k,Superstructure MOF as a framework to composite MoS 2 with rGO for Li/Na-ion battery storage with high-performance and stability,"Metal sulfides, one kind of electrode material with very high theoretical capacity, have been widely studied for use in lithium and sodium ion batteries. However, there are some problems hindering the",
593,593,10.1166/jnn.2018.15410,An Asymmetric Supercapacitor Based on Activated Porous Carbon Derived from Walnut Shells and NiCo2O4 Nanoneedle Arrays Electrodes,A facile method was utilized to convert a common biomass of walnut shells into activated porous carbon by carbonization and activation with nitricacid treatment. The obtained activated carbon (WSs-2) ,https://zero.sci-hub.ru/6912/1279f450bcb6e258b9b103beadf86a28/wang2018.pdf
594,594,10.1021/acsami.8b21803,Achieving Ultrahigh Capacity with Self-Assembled Ni(OH)2 Nanosheet-Decorated Hierarchical Flower-like MnCo2O4.5 Nanoneedles as Advanced Electrodes of Battery–Supercapacitor Hybrid Devices,"Self-assembled Ni(OH)2 nanosheet-decorated hierarchical flower-like MnCo2O4.5 nanoneedles were synthesized via a cost-effective and facile hydrothermal strategy, aimin",https://sci-hub.ru/downloads/2020-07-14/d3/liu2019.pdf
595,595,10.1021/acsnano.7b06296,Tuning Shell Numbers of Transition Metal Oxide Hollow Microspheres toward Durable and Superior Lithium Storage,"Multishelled hollow structured transition metal oxides (TMOs) are highly potential materials for high energy density energy storage due to their high volumetric energy density, reduced aggregation of ",https://zero.sci-hub.ru/6954/2590e1fe15aa5aedca25b4f1b98f4c3e/luo2017.pdf
596,596,10.1039/d0ra06758j,CuO nanorods grown vertically on graphene nanosheets as a battery-type material for high-performance supercapacitor electrodes,"This work reports the preparation and characterization of the CuO nanorods grown vertically on graphene nanosheets, denoted as CuO/rGO@NF. Graphene is deposited by electrostatic attraction showing the",https://sci-hub.ru/downloads/2020-10-06/9a/10.1039@D0RA06758J.pdf
597,597,10.1039/c8cp07275b,Controllable design of double metal oxide (NiCo 2 O 4 )-modified CdS for efficient photocatalytic hydrogen production,"In the present study, we have successfully synthesized a kind of high-efficiency NiCo2O4/CdS composite photocatalyst using the hydrothermal method and high-temperature calcination. With the addition o",https://sci-hub.ru/downloads/2019-01-24//30/10.1039@C8CP07275B.pdf
598,598,10.1039/c8dt00591e,In situ preparation of MgCo 2 O 4 nanosheets on Ni-foam as a binder-free electrode for high performance hybrid supercapacitors,"A binder-free, MgCo2O4 nanosheet-like architecture was prepared on Ni-foam using a hydrothermal method. MgCo2O4/Ni-foam was characterized by X-ray diffraction, field emission scanning electron microsc",https://zero.sci-hub.ru/6747/103bd7efbf1921647a19dde573360187/insitu-preparation-of-mgco2o4-nanosheets-on-nifoam-as-a-binderfr-2018.pdf
599,599,10.1039/c4nr02370f,Reduced graphene oxide (RGO)-supported NiCo 2 O 4 nanoparticles: an electrocatalyst for methanol oxidation,"The design and development of cheap, highly active, and durable non-platinum (Pt)-based electrocatalysts for methanol electrooxidation is highly desirable, but is a challenging task. In this paper, we",https://moscow.sci-hub.ru/2648/aa6a5e3ac59608918d340b0f1dc62909/das2014.pdf
600,600,10.1088/1361-6528/aac3f4,Facile fabrication and configuration design of Co3O4 porous acicular nanorod arrays on Ni foam for supercapacitors,The configuration of electrode materials is of great significance to the performance of supercapacitors (SCs) because of its direct effects on specific surface area and electron transfer path. Given t,https://zero.sci-hub.ru/6858/ddb68b75f090a3264606e373191118c0/jiang2018.pdf
601,601,10.1038/s41598-017-17899-6,High Density Arrayed Ni/NiO Core-shell Nanospheres Evenly Distributed on Graphene for Ultrahigh Performance Supercapacitor,"A novel NiO/Ni/RGO three-dimensional core-shell architecture consisting of Ni nanoparticles as core, NiO as shell and reduced graphene oxide (RGO) as conductivity layer, has been constructed by redox ",https://zero.sci-hub.ru/6608/5b5c29050f1a8e972e0086f62e517520/liu2017.pdf
602,602,10.1021/acsomega.8b03618,Hydrothermally Tailored Three-Dimensional Ni–V Layered Double Hydroxide Nanosheets as High-Performance Hybrid Supercapacitor Applications,"Here, we report a facile and easily scalable hydrothermal synthetic strategy to synthesize Ni-V layered double hydroxide (NiV LDH) nanosheets toward high-energy and high-power-density supercapacitor a",https://sci-hub.ru/downloads/2019-02-15/7c/10.1021@acsomega.8b03618.pdf
603,603,10.1021/acsami.0c11982,Direct Assembly of 3D-BCN Microspheres as a Microsupercapacitor Electrode for Wearable Energy Storage,"Scalable and cost-effective fabrication of three-dimensional (3D) boron carbon nitride (BCN) microspheres was first demonstrated by hydrothermal and annealing methods. In particular, the specific surf",https://sci-hub.ru/downloads/2020-10-24/bd/tu2020.pdf
604,604,10.1016/j.jcis.2018.01.038,Microwave synthesis of three-dimensional nickel cobalt sulfide nanosheets grown on nickel foam for high-performance asymmetric supercapacitors,A facile and cost-effective microwave method is developed to prepare ternary nickel cobalt sulfide (NiCo2S4) interconnected nanosheet arrays on nickel foam (NF). When acting as a,https://zero.sci-hub.ru/6638/c776bee63fc03a22757dac63d56fb0a6/wang2018.pdf
605,605,10.1002/cplu.202200180,Construction of CoMo2S4 Nanorods/Nanosheets Electrodes with Enhanced Electrochemical Properties for Asymmetric Pseudocapacitors,"The construction of hierarchical nanostructures and the synergistic effect of bimetal compounds provide effective strategies to address the low energy density of supercapacitors. Herein, CoMo2",
606,606,10.1038/s41598-020-75879-9,Marigold flower like structured Cu2NiSnS4 electrode for high energy asymmetric solid state supercapacitors,"The growth in energy devices and the role of supercapacitors are increasingly important in today’s world. Designing an electrode material for supercapacitors using metals that have high performance, s",https://sci-hub.ru/downloads/2020-11-13/46/isacfranklin2020.pdf
607,607,10.1002/smll.201400152,Preparation of Carbon‐Coated NiCo2O4@SnO2 Hetero‐nanostructures and Their Reversible Lithium Storage Properties,Carbon-coated NiCo2 O4 @SnO2 core-shell hetero-nanostructures are synthesized by a facile hydrothermal process and subsequent carbon nano-coating. When evaluated as anode materials for lithium-ion bat,https://moscow.sci-hub.ru/2740/f94ec7c14982c5b67ad096d95bebd799/gao2014.pdf
608,608,10.1021/acs.inorgchem.0c00089,Synergistic Modulation of Active Sites and Charge Transport: N/S Co-doped C Encapsulated NiCo2O4/NiO Hollow Microrods for Boosting Oxygen Evolution Catalysis,"Developing high-efficiency and cost-effective electrocatalysts for the oxygen evolution reaction (OER) is crucial for various energy conversion systems. Herein, N/S co-doped C encapsulated hollow NiCo",https://sci-hub.ru/downloads/2020-02-26/65/10.1021@acs.inorgchem.0c00089.pdf
609,609,10.1016/j.jcis.2020.11.046,P-doped cobalt carbonate hydroxide@NiMoO4 double-shelled hierarchical nanoarrays anchored on nickel foam as a bi-functional electrode for energy storage and conversion,"The rational structure design and controllable surface modification of electrode materials plays a decisive role in constructing high performance energy storage and conversion devices. Herein, the P-d",https://sci-hub.ru/downloads/2020-12-19/04/zhu2020.pdf
610,610,10.1038/srep39980,Layered Ni(OH)2-Co(OH)2 films prepared by electrodeposition as charge storage electrodes for hybrid supercapacitors,Consecutive layers of Ni(OH)2 and Co(OH)2 were electrodeposited on stainless steel current collectors for preparing charge storage electrodes of high specific capacity with potential application in hy,https://zero.sci-hub.ru/6220/27aaef3aad16d577ddbfb538929b421e/nguyen2017.pdf
611,611,10.1021/acsami.6b01872,Application of Chemical Doping and Architectural Design Principles To Fabricate Nanowire Co2Ni3ZnO8 Arrays for Aqueous Asymmetric Supercapacitors,"Electrode materials derived from transition metal oxides have a serious problem of low electron transfer rate, which restricts their practical application. However, chemically doped graphene transform",https://zero.sci-hub.ru/5813/8797635a2ae75f6ee937b9974960f0df/liu2016.pdf
612,612,10.1038/srep23398,Au-NiCo2O4 supported on three-dimensional hierarchical porous graphene-like material for highly effective oxygen evolution reaction,A three-dimensional hierarchical porous graphene-like (3D HPG) material was synthesized by a one-step ion-exchange/activation combination method using a cheap metal ion exchanged resin as carbon precu,https://zero.sci-hub.ru/6221/38d4567b6e55d20e4b7b7822a5b41312/xia2016.pdf
613,613,10.1016/j.jcis.2018.06.077,Zeolitic imidazolate frameworks (ZIFs)-derived NixCo3−xO4/CNTs nanocomposites with enhanced electrochemical performance for supercapacitor,"Coupling Co-Ni bimetallic oxides with carbon nanotubes (CNTs) is recognized an effective strategy to enhance the performance of supercapacitors. In this work, porous NixCo3-xO",https://zero.sci-hub.ru/6969/68420009ca11b45735e0b226b4413944/xue2018.pdf
614,614,10.1021/acsomega.1c01870,"Imidazolatic-Framework Bimetal Electrocatalysts with a Mixed-Valence Surface Anchored on an rGO Matrix for Oxygen Reduction, Water Splitting, and Dye Degradation",This paper presents a simple strategy for manufacturing bifunctional electrocatalysts-graphene nanosheets (GNS) coated with an ultrafine NiCo-MOF as nanocomposites (denoted NiCo-MOF@GNS) having a N-do,https://sci-hub.ru/downloads/2021-08-10/f5/palani2021.pdf
615,615,10.1021/acsami.9b11994,Construction of Hierarchical NiCo2O4@Ni-MOF Hybrid Arrays on Carbon Cloth as Superior Battery-Type Electrodes for Flexible Solid-State Hybrid Supercapacitors,"Metal-organic frameworks (MOFs) have been considered as a class of promising electrode materials for supercapacitors owing to their large surface area, rich porosity, and variable redox sites; however",https://sci-hub.ru/downloads/2020-07-14/16c9/li2019.pdf
616,616,10.1021/acs.inorgchem.8b01020,Rational Design of Co(II) Dominant and Oxygen Vacancy Defective CuCo2O4@CQDs Hollow Spheres for Enhanced Overall Water Splitting and Supercapacitor Performance,The hierarchical CuCo2O4@carbon quantum dots (CQDs) hollow microspheres constructed by 1D porous nanowires have been successfully prepared through a simple CQDs-induced hydrother,https://zero.sci-hub.ru/6885/1c20bf11984cb1b55b5333ed6b65e165/wei2018.pdf
617,617,10.1021/acsami.5b10280,Nickel Cobalt Hydroxide @Reduced Graphene Oxide Hybrid Nanolayers for High Performance Asymmetric Supercapacitors with Remarkable Cycling Stability,"Nanolayered structures present significantly enhanced electrochemical performance by facilitating the surface-dependent electrochemical reaction processes for supercapacitors, which, however, causes c",https://moscow.sci-hub.ru/4789/8cbfecdb0bbab6c19405cd13b7dc8c10/ma2016.pdf
618,618,10.1038/srep20973,Self-sacrifice Template Formation of Hollow Hetero-Ni7S6/Co3S4 Nanoboxes with Intriguing Pseudo-capacitance for High-performance Electrochemical Capacitors,"Herein, we report a simple yet efficient self-sacrifice template protocol to smartly fabricate hollow hetero-Ni7S6/Co3S4 nanoboxes (Ni-Co-S NBs). Uniform nickel cobalt carbonate nanocubes are first sy",https://zero.sci-hub.ru/6107/e64495001b1ddc9ccf10c41cce1a3e72/hua2016.pdf
619,619,10.1021/am5010199,"Nanostructured (Co, Ni)-Based Compounds Coated on a Highly Conductive Three Dimensional Hollow Carbon Nanorod Array (HCNA) Scaffold for High Performance Pseudocapacitors","The electrochemical performance of the pseudocapacitive materials is seriously limited by poor electron and ions transport. Herein, an advanced integrated electrode has been designed by growing the ps",https://moscow.sci-hub.ru/2629/b13b030b275a14f55ae2f2c5efed51fb/wan2014.pdf
